scheduler_mode,repetition,run_type,query,job_id,stage_id,task_id,launch_time,finish_time,duration_ms,cpu_time_ms,gc_time_ms,input_bytes,shuffle_read_bytes,shuffle_write_bytes
FAIR,17,concurrent,Q18,927,1627,3964,1788180176911,1788180178081,1170,875.35,67,0,11413836,0
FAIR,17,concurrent,Q18,927,1627,3966,1788180176911,1788180178097,1186,897.63,67,0,11410383,0
FAIR,17,concurrent,Q18,927,1627,3957,1788180176910,1788180178098,1188,957.84,67,0,11440429,0
FAIR,17,concurrent,Q18,927,1627,3970,1788180176911,1788180178112,1201,868.85,67,0,11412119,0
FAIR,17,concurrent,Q18,927,1627,3967,1788180176911,1788180178142,1231,895.08,67,0,11356291,0
FAIR,17,concurrent,Q18,927,1627,3959,1788180176911,1788180178158,1247,899.95,67,0,11397674,0
FAIR,17,concurrent,Q18,927,1627,3969,1788180176911,1788180178163,1252,875.29,67,0,11431888,0
FAIR,17,concurrent,Q18,927,1627,3971,1788180177370,1788180178319,949,698.52,45,0,11354353,0
FAIR,17,concurrent,Q18,927,1627,3972,1788180177984,1788180178360,376,334.42,13,0,7589199,0
FAIR,17,baseline,Q1,928,1628,3979,1788180208630,1788180209433,803,677.13,51,2744914,0,845
FAIR,17,baseline,Q1,928,1628,3975,1788180208630,1788180211304,2674,2283.73,103,10981694,0,840
FAIR,17,baseline,Q1,928,1628,3977,1788180208630,1788180211335,2705,2307.94,103,10981092,0,819
FAIR,17,baseline,Q1,928,1628,3973,1788180208629,1788180211335,2706,2297.71,103,10981126,0,841
FAIR,17,baseline,Q1,928,1628,3976,1788180208630,1788180211336,2706,2306.10,103,10982658,0,844
FAIR,17,baseline,Q1,928,1628,3978,1788180208630,1788180211354,2724,2312.28,103,10981748,0,840
FAIR,17,baseline,Q1,928,1628,3974,1788180208630,1788180211391,2761,2345.05,103,10980258,0,840
FAIR,17,baseline,Q1,929,1630,3980,1788180211426,1788180211432,6,3.37,0,0,5869,0
FAIR,17,baseline,Q1,930,1632,3981,1788180211437,1788180211444,7,3.72,0,0,5869,844
FAIR,17,baseline,Q1,931,1635,3982,1788180211460,1788180211464,4,1.31,0,0,844,0
FAIR,17,baseline,Q1,932,1636,3989,1788180212972,1788180213110,138,113.53,0,3269202,0,1965203
FAIR,17,baseline,Q1,932,1636,3983,1788180212971,1788180213376,405,330.27,0,13078278,0,7750473
FAIR,17,baseline,Q1,932,1636,3985,1788180212971,1788180213380,409,335.63,0,13078846,0,7738331
FAIR,17,baseline,Q1,932,1636,3987,1788180212971,1788180213385,414,339.48,0,13078244,0,7738877
FAIR,17,baseline,Q1,932,1636,3988,1788180212972,1788180213387,415,342.55,0,13078900,0,7743364
FAIR,17,baseline,Q1,932,1636,3984,1788180212971,1788180213400,429,355.69,0,13077410,0,7743802
FAIR,17,baseline,Q1,932,1636,3986,1788180212971,1788180213402,431,357.92,0,13079810,0,7735803
FAIR,17,baseline,Q1,933,1637,3990,1788180212975,1788180213022,47,28.65,0,1484824,0,0
FAIR,17,baseline,Q1,934,1638,3991,1788180213050,1788180213338,288,254.41,0,11640628,0,1604055
FAIR,17,baseline,Q1,935,1640,3992,1788180213353,1788180213392,39,31.81,0,0,1604055,0
FAIR,17,baseline,Q1,936,1642,3994,1788180213468,1788180213524,56,51.24,0,0,2919240,0
FAIR,17,baseline,Q1,936,1642,3999,1788180213468,1788180213529,61,54.09,0,0,2886189,0
FAIR,17,baseline,Q1,936,1642,4002,1788180213468,1788180213530,62,54.21,0,0,2895551,0
FAIR,17,baseline,Q1,936,1642,4001,1788180213468,1788180213530,62,53.55,0,0,2908811,0
FAIR,17,baseline,Q1,936,1642,4008,1788180213468,1788180213531,63,54.49,0,0,2897449,0
FAIR,17,baseline,Q1,936,1642,3998,1788180213468,1788180213532,64,53.94,0,0,2895639,0
FAIR,17,baseline,Q1,936,1642,4003,1788180213468,1788180213532,64,55.70,0,0,2909695,0
FAIR,17,baseline,Q1,936,1642,3997,1788180213468,1788180213532,64,55.53,0,0,2898701,0
FAIR,17,baseline,Q1,936,1642,4007,1788180213468,1788180213534,66,55.14,0,0,2925625,0
FAIR,17,baseline,Q1,936,1642,3995,1788180213468,1788180213535,67,53.15,0,0,2899714,0
FAIR,17,baseline,Q1,936,1642,3993,1788180213468,1788180213535,67,53.91,0,0,2898550,0
FAIR,17,baseline,Q1,936,1642,4006,1788180213468,1788180213536,68,55.98,0,0,2941007,0
FAIR,17,baseline,Q1,936,1642,4004,1788180213468,1788180213540,72,52.77,0,0,2888143,0
FAIR,17,baseline,Q1,936,1642,4000,1788180213468,1788180213542,74,51.81,0,0,2910947,0
FAIR,17,baseline,Q1,936,1642,3996,1788180213468,1788180213550,82,45.57,0,0,2887662,0
FAIR,17,baseline,Q1,936,1642,4005,1788180213468,1788180213551,83,47.27,0,0,2929089,0
FAIR,17,baseline,Q1,936,1642,4009,1788180213522,1788180213557,35,24.79,0,0,1923841,0
FAIR,17,baseline,Q3,937,1643,4016,1788180214987,1788180215050,63,40.70,0,3298702,0,79
FAIR,17,baseline,Q3,937,1643,4010,1788180214986,1788180215228,242,147.48,19,13196314,0,79
FAIR,17,baseline,Q3,937,1643,4012,1788180214986,1788180215231,245,149.37,19,13196906,0,79
FAIR,17,baseline,Q3,937,1643,4014,1788180214987,1788180215232,245,150.44,19,13196308,0,79
FAIR,17,baseline,Q3,937,1643,4013,1788180214987,1788180215233,246,155.32,19,13197882,0,79
FAIR,17,baseline,Q3,937,1643,4015,1788180214987,1788180215236,249,155.83,19,13196956,0,79
FAIR,17,baseline,Q3,937,1643,4011,1788180214986,1788180215241,255,162.65,19,13195474,0,79
FAIR,17,baseline,Q3,938,1645,4017,1788180215250,1788180215252,2,0.94,0,0,553,0
FAIR,17,baseline,Q6,939,1646,4018,1788180216940,1788180217453,513,473.27,0,3317556,0,14534997
FAIR,17,baseline,Q6,940,1647,4025,1788180216945,1788180217062,117,78.71,0,3825626,0,26922
FAIR,17,baseline,Q6,940,1647,4023,1788180216944,1788180217249,305,216.04,0,15304056,0,58481
FAIR,17,baseline,Q6,940,1647,4021,1788180216944,1788180217256,312,215.96,0,15304618,0,58647
FAIR,17,baseline,Q6,940,1647,4019,1788180216944,1788180217256,312,219.08,0,15304022,0,59807
FAIR,17,baseline,Q6,940,1647,4022,1788180216944,1788180217256,312,212.25,0,15305646,0,57595
FAIR,17,baseline,Q6,940,1647,4024,1788180216944,1788180217267,323,234.79,0,15304688,0,59166
FAIR,17,baseline,Q6,940,1647,4020,1788180216944,1788180217269,325,227.03,0,15303234,0,58962
FAIR,17,baseline,Q6,941,1649,4026,1788180217282,1788180217294,12,10.54,0,0,379580,0
FAIR,17,baseline,Q12,942,1651,4033,1788180217475,1788180217500,25,22.68,0,0,1021566,154
FAIR,17,baseline,Q12,942,1651,4027,1788180217475,1788180217507,32,28.58,0,0,1092283,154
FAIR,17,baseline,Q12,942,1651,4034,1788180217475,1788180217508,33,29.67,0,0,1016185,154
FAIR,17,baseline,Q12,942,1651,4036,1788180217475,1788180217508,33,29.91,0,0,1015101,154
FAIR,17,baseline,Q12,942,1651,4039,1788180217475,1788180217508,33,30.03,0,0,1015360,154
FAIR,17,baseline,Q12,942,1651,4031,1788180217475,1788180217508,33,28.15,0,0,1015054,154
FAIR,17,baseline,Q12,942,1651,4040,1788180217475,1788180217509,34,29.88,0,0,1015509,154
FAIR,17,baseline,Q12,942,1651,4032,1788180217475,1788180217509,34,29.99,0,0,1014559,154
FAIR,17,baseline,Q12,942,1651,4037,1788180217475,1788180217509,34,30.00,0,0,1021753,154
FAIR,17,baseline,Q12,942,1651,4035,1788180217475,1788180217509,34,29.99,0,0,1018284,154
FAIR,17,baseline,Q12,942,1651,4038,1788180217475,1788180217509,34,29.96,0,0,1020274,154
FAIR,17,baseline,Q12,942,1651,4030,1788180217475,1788180217509,34,29.91,0,0,1090847,154
FAIR,17,baseline,Q12,942,1651,4029,1788180217475,1788180217509,34,30.95,0,0,1087458,154
FAIR,17,baseline,Q12,942,1651,4028,1788180217475,1788180217510,35,31.15,0,0,1090764,154
FAIR,17,baseline,Q12,943,1654,4041,1788180217525,1788180217529,4,1.59,0,0,2156,0
FAIR,17,baseline,Q12,944,1657,4042,1788180217532,1788180217536,4,1.72,0,0,2156,154
FAIR,17,baseline,Q12,945,1661,4043,1788180217553,1788180217556,3,0.87,0,0,154,0
FAIR,17,baseline,Q12,946,1662,4044,1788180218990,1788180219048,58,40.32,0,1244534,0,0
FAIR,17,baseline,Q12,947,1663,4051,1788180219193,1788180219258,65,39.31,0,3269202,0,101
FAIR,17,baseline,Q12,947,1663,4049,1788180219193,1788180219402,209,133.78,0,13078244,0,99
FAIR,17,baseline,Q12,947,1663,4048,1788180219192,1788180219408,216,139.30,0,13079810,0,99
FAIR,17,baseline,Q12,947,1663,4047,1788180219192,1788180219408,216,140.94,0,13078846,0,99
FAIR,17,baseline,Q12,947,1663,4045,1788180219192,1788180219411,219,144.78,0,13078278,0,99
FAIR,17,baseline,Q12,947,1663,4046,1788180219192,1788180219413,221,143.86,0,13077410,0,99
FAIR,17,baseline,Q12,947,1663,4050,1788180219193,1788180219415,222,149.71,0,13078900,0,99
FAIR,17,baseline,Q12,948,1665,4052,1788180219425,1788180219427,2,0.82,0,0,695,0
FAIR,17,baseline,Q14,949,1666,4053,1788180220912,1788180222153,1241,977.01,103,14589748,0,30886715
FAIR,17,baseline,Q14,950,1667,4054,1788180220923,1788180221102,179,68.06,35,784744,0,0
FAIR,17,baseline,Q14,951,1668,4061,1788180220925,1788180221518,593,383.46,79,1669066,0,2548115
FAIR,17,baseline,Q14,951,1668,4060,1788180220925,1788180222623,1698,1262.88,139,6678296,0,8202194
FAIR,17,baseline,Q14,951,1668,4056,1788180220925,1788180222660,1735,1268.96,139,6676794,0,8204443
FAIR,17,baseline,Q14,951,1668,4057,1788180220925,1788180222663,1738,1301.68,139,6678222,0,8201066
FAIR,17,baseline,Q14,951,1668,4059,1788180220925,1788180222672,1747,1242.46,139,6677620,0,8197158
FAIR,17,baseline,Q14,951,1668,4055,1788180220924,1788180222676,1752,1289.07,139,6677674,0,8204481
FAIR,17,baseline,Q14,951,1668,4058,1788180220925,1788180222683,1758,1263.74,139,6679174,0,8197511
FAIR,17,baseline,Q14,952,1669,4068,1788180220929,1788180221295,366,172.64,56,1669066,0,2238587
FAIR,17,baseline,Q14,952,1669,4063,1788180220928,1788180221950,1022,593.47,93,6676794,0,8874749
FAIR,17,baseline,Q14,952,1669,4065,1788180220928,1788180221961,1033,594.69,93,6679174,0,8873847
FAIR,17,baseline,Q14,952,1669,4066,1788180220929,1788180221965,1036,579.73,93,6677620,0,8872119
FAIR,17,baseline,Q14,952,1669,4064,1788180220928,1788180221974,1046,603.45,93,6678222,0,8873447
FAIR,17,baseline,Q14,952,1669,4062,1788180220927,1788180221986,1059,597.58,93,6677674,0,8874676
FAIR,17,baseline,Q14,952,1669,4067,1788180220929,1788180221986,1057,627.60,93,6678296,0,8872181
FAIR,17,baseline,Q18,953,1673,4078,1788180222739,1788180223476,737,368.48,28,0,11396280,0
FAIR,17,baseline,Q18,953,1673,4073,1788180222739,1788180223867,1128,864.88,51,0,11393041,0
FAIR,17,baseline,Q18,953,1673,4077,1788180222739,1788180223931,1192,860.97,53,0,11413836,0
FAIR,17,baseline,Q18,953,1673,4083,1788180222739,1788180223937,1198,908.57,53,0,11412119,0
FAIR,17,baseline,Q18,953,1673,4069,1788180222738,1788180223964,1226,913.51,53,0,11410837,0
FAIR,17,baseline,Q18,953,1673,4074,1788180222739,1788180223966,1227,939.38,53,0,11347331,0
FAIR,17,baseline,Q18,953,1673,4084,1788180222739,1788180223970,1231,911.85,53,0,11354353,0
FAIR,17,baseline,Q18,953,1673,4082,1788180222739,1788180223987,1248,905.71,53,0,11431888,0
FAIR,17,baseline,Q18,953,1673,4079,1788180222739,1788180223989,1250,892.32,53,0,11410383,0
FAIR,17,baseline,Q18,953,1673,4071,1788180222739,1788180224002,1263,911.06,53,0,11328172,0
FAIR,17,baseline,Q18,953,1673,4076,1788180222739,1788180224018,1279,817.02,53,0,11425234,0
FAIR,17,baseline,Q18,953,1673,4081,1788180222739,1788180224020,1281,869.08,53,0,11430722,0
FAIR,17,baseline,Q18,953,1673,4080,1788180222739,1788180224027,1288,858.06,53,0,11356291,0
FAIR,17,baseline,Q18,953,1673,4075,1788180222739,1788180224037,1298,852.96,55,0,11338468,0
FAIR,17,baseline,Q18,953,1673,4085,1788180223466,1788180224049,583,482.48,27,0,7589199,0
FAIR,17,baseline,Q18,953,1673,4070,1788180222739,1788180224059,1320,855.61,55,0,11440429,0
FAIR,17,baseline,Q18,953,1673,4072,1788180222739,1788180224070,1331,849.93,55,0,11397674,0
FAIR,18,baseline,Q1,954,1674,4092,1788180252334,1788180253098,764,659.71,40,2744914,0,845
FAIR,18,baseline,Q1,954,1674,4087,1788180252333,1788180254616,2283,2038.46,83,10980258,0,840
FAIR,18,baseline,Q1,954,1674,4086,1788180252333,1788180254663,2330,2085.55,88,10981126,0,841
FAIR,18,baseline,Q1,954,1674,4088,1788180252333,1788180254682,2349,2103.17,88,10981694,0,840
FAIR,18,baseline,Q1,954,1674,4090,1788180252334,1788180254685,2351,2105.96,88,10981092,0,819
FAIR,18,baseline,Q1,954,1674,4089,1788180252334,1788180254714,2380,2123.12,88,10982658,0,844
FAIR,18,baseline,Q1,954,1674,4091,1788180252334,1788180254769,2435,2171.59,88,10981748,0,840
FAIR,18,baseline,Q1,955,1676,4093,1788180254800,1788180254806,6,2.87,0,0,5869,0
FAIR,18,baseline,Q1,956,1678,4094,1788180254810,1788180254817,7,3.31,0,0,5869,844
FAIR,18,baseline,Q1,957,1681,4095,1788180254830,1788180254833,3,1.19,0,0,844,0
FAIR,18,baseline,Q1,958,1682,4102,1788180256530,1788180256664,134,111.09,0,3269202,0,1965203
FAIR,18,baseline,Q1,958,1682,4096,1788180256529,1788180256918,389,321.39,0,13078278,0,7750473
FAIR,18,baseline,Q1,958,1682,4097,1788180256529,1788180256928,399,326.83,0,13077410,0,7743802
FAIR,18,baseline,Q1,958,1682,4100,1788180256529,1788180256930,401,333.35,0,13078244,0,7738877
FAIR,18,baseline,Q1,958,1682,4099,1788180256529,1788180256931,402,338.68,0,13079810,0,7735803
FAIR,18,baseline,Q1,958,1682,4101,1788180256530,1788180256938,408,338.40,0,13078900,0,7743364
FAIR,18,baseline,Q1,958,1682,4098,1788180256529,1788180256940,411,341.87,0,13078846,0,7738331
FAIR,18,baseline,Q1,959,1683,4103,1788180256532,1788180256572,40,23.24,0,1484824,0,0
FAIR,18,baseline,Q1,960,1684,4104,1788180256597,1788180256829,232,201.17,0,11640628,0,1604055
FAIR,18,baseline,Q1,961,1686,4105,1788180256843,1788180256878,35,26.69,0,0,1604055,0
FAIR,18,baseline,Q3,962,1688,4115,1788180256961,1788180257022,61,55.33,0,0,2895551,0
FAIR,18,baseline,Q3,962,1688,4117,1788180256961,1788180257022,61,54.42,0,0,2888143,0
FAIR,18,baseline,Q3,962,1688,4111,1788180256961,1788180257022,61,55.52,0,0,2895639,0
FAIR,18,baseline,Q3,962,1688,4116,1788180256961,1788180257022,61,55.32,0,0,2909695,0
FAIR,18,baseline,Q3,962,1688,4112,1788180256961,1788180257022,61,55.71,0,0,2886189,0
FAIR,18,baseline,Q3,962,1688,4113,1788180256961,1788180257023,62,54.81,0,0,2910947,0
FAIR,18,baseline,Q3,962,1688,4109,1788180256961,1788180257023,62,55.62,0,0,2887662,0
FAIR,18,baseline,Q3,962,1688,4106,1788180256961,1788180257023,62,55.21,0,0,2898550,0
FAIR,18,baseline,Q3,962,1688,4110,1788180256961,1788180257023,62,55.97,0,0,2898701,0
FAIR,18,baseline,Q3,962,1688,4118,1788180256961,1788180257023,62,56.85,0,0,2929089,0
FAIR,18,baseline,Q3,962,1688,4108,1788180256961,1788180257023,62,55.60,0,0,2899714,0
FAIR,18,baseline,Q3,962,1688,4120,1788180256961,1788180257024,63,56.22,0,0,2925625,0
FAIR,18,baseline,Q3,962,1688,4121,1788180256961,1788180257025,64,54.26,0,0,2897449,0
FAIR,18,baseline,Q3,962,1688,4107,1788180256961,1788180257028,67,55.56,0,0,2919240,0
FAIR,18,baseline,Q3,962,1688,4119,1788180256961,1788180257031,70,60.20,0,0,2941007,0
FAIR,18,baseline,Q3,962,1688,4114,1788180256961,1788180257049,88,48.57,0,0,2908811,0
FAIR,18,baseline,Q3,962,1688,4122,1788180257021,1788180257051,30,25.28,0,0,1923841,0
FAIR,18,baseline,Q3,963,1689,4129,1788180258401,1788180258467,66,39.10,0,3298702,0,79
FAIR,18,baseline,Q3,963,1689,4125,1788180258400,1788180258634,234,136.11,17,13196906,0,79
FAIR,18,baseline,Q3,963,1689,4128,1788180258401,1788180258641,240,139.73,17,13196956,0,79
FAIR,18,baseline,Q3,963,1689,4126,1788180258401,1788180258644,243,146.30,17,13197882,0,79
FAIR,18,baseline,Q3,963,1689,4124,1788180258400,1788180258648,248,152.40,17,13195474,0,79
FAIR,18,baseline,Q3,963,1689,4127,1788180258401,1788180258651,250,151.28,17,13196308,0,79
FAIR,18,baseline,Q3,963,1689,4123,1788180258400,1788180258653,253,153.53,17,13196314,0,79
FAIR,18,baseline,Q3,964,1691,4130,1788180258668,1788180258670,2,0.62,0,0,553,0
FAIR,18,baseline,Q6,965,1692,4131,1788180260058,1788180260517,459,420.08,0,3317556,0,14534997
FAIR,18,baseline,Q6,966,1693,4138,1788180260063,1788180260160,97,73.90,0,3825626,0,26922
FAIR,18,baseline,Q6,966,1693,4132,1788180260062,1788180260327,265,193.13,0,15304022,0,59807
FAIR,18,baseline,Q6,966,1693,4134,1788180260062,1788180260331,269,193.10,0,15304618,0,58647
FAIR,18,baseline,Q6,966,1693,4136,1788180260062,1788180260332,270,199.31,0,15304056,0,58481
FAIR,18,baseline,Q6,966,1693,4135,1788180260062,1788180260336,274,198.69,0,15305646,0,57595
FAIR,18,baseline,Q6,966,1693,4137,1788180260063,1788180260337,274,195.27,0,15304688,0,59166
FAIR,18,baseline,Q6,966,1693,4133,1788180260062,1788180260342,280,195.20,0,15303234,0,58962
FAIR,18,baseline,Q6,967,1695,4139,1788180260352,1788180260363,11,9.38,0,0,379580,0
FAIR,18,baseline,Q6,968,1697,4152,1788180260544,1788180260576,32,27.79,0,0,1015360,154
FAIR,18,baseline,Q6,968,1697,4142,1788180260544,1788180260580,36,31.94,0,0,1087458,154
FAIR,18,baseline,Q6,968,1697,4144,1788180260544,1788180260583,39,33.79,0,0,1015054,154
FAIR,18,baseline,Q6,968,1697,4153,1788180260544,1788180260583,39,33.77,0,0,1015509,154
FAIR,18,baseline,Q6,968,1697,4151,1788180260544,1788180260583,39,34.55,0,0,1020274,154
FAIR,18,baseline,Q6,968,1697,4150,1788180260544,1788180260583,39,35.01,0,0,1021753,154
FAIR,18,baseline,Q6,968,1697,4148,1788180260544,1788180260584,40,33.98,0,0,1018284,154
FAIR,18,baseline,Q6,968,1697,4145,1788180260544,1788180260584,40,33.84,0,0,1014559,154
FAIR,18,baseline,Q6,968,1697,4147,1788180260544,1788180260584,40,31.02,0,0,1016185,154
FAIR,18,baseline,Q6,968,1697,4140,1788180260544,1788180260585,41,36.04,0,0,1092283,154
FAIR,18,baseline,Q6,968,1697,4141,1788180260544,1788180260588,44,34.95,0,0,1090764,154
FAIR,18,baseline,Q6,968,1697,4143,1788180260544,1788180260589,45,34.46,0,0,1090847,154
FAIR,18,baseline,Q6,968,1697,4149,1788180260544,1788180260591,47,27.10,0,0,1015101,154
FAIR,18,baseline,Q6,968,1697,4146,1788180260544,1788180260592,48,28.93,0,0,1021566,154
FAIR,18,baseline,Q6,969,1700,4154,1788180260611,1788180260615,4,1.78,0,0,2156,0
FAIR,18,baseline,Q6,970,1703,4155,1788180260618,1788180260623,5,2.15,0,0,2156,154
FAIR,18,baseline,Q6,971,1707,4156,1788180260637,1788180260640,3,0.94,0,0,154,0
FAIR,18,baseline,Q12,972,1708,4157,1788180262165,1788180262218,53,37.11,0,1244534,0,0
FAIR,18,baseline,Q12,973,1709,4164,1788180262281,1788180262337,56,31.12,0,3269202,0,101
FAIR,18,baseline,Q12,973,1709,4163,1788180262279,1788180262491,212,117.15,18,13078900,0,99
FAIR,18,baseline,Q12,973,1709,4158,1788180262278,1788180262497,219,123.30,18,13078278,0,99
FAIR,18,baseline,Q12,973,1709,4161,1788180262278,1788180262497,219,119.91,18,13079810,0,99
FAIR,18,baseline,Q12,973,1709,4160,1788180262278,1788180262502,224,132.88,18,13078846,0,99
FAIR,18,baseline,Q12,973,1709,4159,1788180262278,1788180262504,226,128.54,18,13077410,0,99
FAIR,18,baseline,Q12,973,1709,4162,1788180262279,1788180262508,229,133.20,18,13078244,0,99
FAIR,18,baseline,Q12,974,1711,4165,1788180262523,1788180262525,2,0.84,0,0,695,0
FAIR,18,baseline,Q14,975,1712,4166,1788180263948,1788180265108,1160,933.37,79,14589748,0,30886715
FAIR,18,baseline,Q14,976,1713,4167,1788180263952,1788180264062,110,58.97,0,784744,0,0
FAIR,18,baseline,Q14,977,1714,4174,1788180263955,1788180264455,500,379.78,49,1669066,0,2548115
FAIR,18,baseline,Q14,977,1714,4170,1788180263954,1788180265400,1446,1115.15,109,6678222,0,8201066
FAIR,18,baseline,Q14,977,1714,4169,1788180263954,1788180265400,1446,1132.36,109,6676794,0,8204443
FAIR,18,baseline,Q14,977,1714,4168,1788180263954,1788180265419,1465,1124.53,109,6677674,0,8204481
FAIR,18,baseline,Q14,977,1714,4173,1788180263955,1788180265424,1469,1129.20,109,6678296,0,8202194
FAIR,18,baseline,Q14,977,1714,4171,1788180263955,1788180265448,1493,1152.68,109,6679174,0,8197511
FAIR,18,baseline,Q14,977,1714,4172,1788180263955,1788180265451,1496,1113.19,109,6677620,0,8197158
FAIR,18,baseline,Q14,978,1715,4181,1788180263959,1788180264176,217,167.40,0,1669066,0,2238587
FAIR,18,baseline,Q14,978,1715,4176,1788180263957,1788180264802,845,557.62,67,6676794,0,8874749
FAIR,18,baseline,Q14,978,1715,4178,1788180263958,1788180264812,854,554.94,67,6679174,0,8873847
FAIR,18,baseline,Q14,978,1715,4175,1788180263957,1788180264844,887,556.46,67,6677674,0,8874676
FAIR,18,baseline,Q14,978,1715,4180,1788180263958,1788180264862,904,567.95,67,6678296,0,8872181
FAIR,18,baseline,Q14,978,1715,4179,1788180263958,1788180264872,914,551.10,67,6677620,0,8872119
FAIR,18,baseline,Q14,978,1715,4177,1788180263957,1788180264890,933,565.88,67,6678222,0,8873447
FAIR,18,baseline,Q18,979,1719,4191,1788180265501,1788180265925,424,361.98,18,0,11396280,0
FAIR,18,baseline,Q18,979,1719,4188,1788180265501,1788180266523,1022,846.21,34,0,11338468,0
FAIR,18,baseline,Q18,979,1719,4190,1788180265501,1788180266539,1038,811.61,34,0,11413836,0
FAIR,18,baseline,Q18,979,1719,4197,1788180265501,1788180266557,1056,857.42,34,0,11354353,0
FAIR,18,baseline,Q18,979,1719,4183,1788180265501,1788180266587,1086,887.13,37,0,11440429,0
FAIR,18,baseline,Q18,979,1719,4189,1788180265501,1788180266631,1130,801.17,39,0,11425234,0
FAIR,18,baseline,Q18,979,1719,4194,1788180265501,1788180266635,1134,877.46,39,0,11430722,0
FAIR,18,baseline,Q18,979,1719,4198,1788180265923,1788180266657,734,516.66,21,0,7589199,0
FAIR,18,baseline,Q18,979,1719,4195,1788180265501,1788180266657,1156,862.27,39,0,11431888,0
FAIR,18,baseline,Q18,979,1719,4187,1788180265501,1788180266667,1166,845.28,39,0,11347331,0
FAIR,18,baseline,Q18,979,1719,4192,1788180265501,1788180266668,1167,830.97,39,0,11410383,0
FAIR,18,baseline,Q18,979,1719,4196,1788180265501,1788180266669,1168,826.74,39,0,11412119,0
FAIR,18,baseline,Q18,979,1719,4182,1788180265501,1788180266676,1175,807.74,39,0,11410837,0
FAIR,18,baseline,Q18,979,1719,4184,1788180265501,1788180266679,1178,826.46,39,0,11328172,0
FAIR,18,baseline,Q18,979,1719,4186,1788180265501,1788180266681,1180,789.55,39,0,11393041,0
FAIR,18,baseline,Q18,979,1719,4193,1788180265501,1788180266685,1184,814.41,39,0,11356291,0
FAIR,18,baseline,Q18,979,1719,4185,1788180265501,1788180266700,1199,800.32,39,0,11397674,0
FAIR,18,concurrent,compaction,980,1720,4199,1788180294311,1788180312861,18550,15124.96,529,175454639,0,0
FAIR,18,concurrent,Q1,981,1721,4206,1788180296055,1788180296872,817,707.42,44,2744914,0,845
FAIR,18,concurrent,Q1,981,1721,4201,1788180296054,1788180298919,2865,2373.04,137,10980258,0,840
FAIR,18,concurrent,Q1,981,1721,4202,1788180296054,1788180298973,2919,2434.51,137,10981694,0,840
FAIR,18,concurrent,Q1,981,1721,4204,1788180296055,1788180299027,2972,2460.85,147,10981092,0,819
FAIR,18,concurrent,Q1,981,1721,4205,1788180296055,1788180299036,2981,2494.48,147,10981748,0,840
FAIR,18,concurrent,Q1,981,1721,4203,1788180296055,1788180299044,2989,2480.03,147,10982658,0,844
FAIR,18,concurrent,Q1,981,1721,4200,1788180296054,1788180299051,2997,2494.13,147,10981126,0,841
FAIR,18,concurrent,Q1,982,1723,4207,1788180299090,1788180299096,6,3.18,0,0,5869,0
FAIR,18,concurrent,Q1,983,1725,4208,1788180299101,1788180299107,6,3.14,0,0,5869,844
FAIR,18,concurrent,Q1,984,1728,4209,1788180299123,1788180299129,6,1.30,0,0,844,0
FAIR,18,concurrent,Q1,985,1729,4216,1788180300622,1788180300816,194,116.54,46,3269202,0,1965203
FAIR,18,concurrent,Q1,985,1729,4212,1788180300622,1788180301098,476,353.35,46,13078846,0,7738331
FAIR,18,concurrent,Q1,985,1729,4211,1788180300621,1788180301101,480,350.51,46,13077410,0,7743802
FAIR,18,concurrent,Q1,985,1729,4214,1788180300622,1788180301110,488,353.41,46,13078244,0,7738877
FAIR,18,concurrent,Q1,985,1729,4213,1788180300622,1788180301110,488,358.02,46,13079810,0,7735803
FAIR,18,concurrent,Q1,985,1729,4210,1788180300621,1788180301110,489,369.73,46,13078278,0,7750473
FAIR,18,concurrent,Q1,985,1729,4215,1788180300622,1788180301114,492,371.51,46,13078900,0,7743364
FAIR,18,concurrent,Q1,986,1730,4217,1788180300625,1788180300673,48,28.38,0,1484824,0,0
FAIR,18,concurrent,Q1,987,1731,4218,1788180300700,1788180301020,320,240.05,46,11640628,0,1604055
FAIR,18,concurrent,Q1,988,1733,4219,1788180301035,1788180301077,42,34.23,0,0,1604055,0
FAIR,18,concurrent,Q1,989,1735,4232,1788180301152,1788180301191,39,33.98,0,0,2929089,0
FAIR,18,concurrent,Q1,989,1735,4220,1788180301152,1788180301212,60,52.40,0,0,2898550,0
FAIR,18,concurrent,Q1,989,1735,4230,1788180301152,1788180301215,63,54.19,0,0,2909695,0
FAIR,18,concurrent,Q1,989,1735,4228,1788180301152,1788180301216,64,54.11,0,0,2908811,0
FAIR,18,concurrent,Q1,989,1735,4225,1788180301152,1788180301216,64,54.03,0,0,2895639,0
FAIR,18,concurrent,Q1,989,1735,4224,1788180301152,1788180301217,65,54.10,0,0,2898701,0
FAIR,18,concurrent,Q1,989,1735,4233,1788180301152,1788180301217,65,53.54,0,0,2941007,0
FAIR,18,concurrent,Q1,989,1735,4229,1788180301152,1788180301218,66,56.36,0,0,2895551,0
FAIR,18,concurrent,Q1,989,1735,4234,1788180301152,1788180301218,66,53.90,0,0,2925625,0
FAIR,18,concurrent,Q1,989,1735,4227,1788180301152,1788180301218,66,54.25,0,0,2910947,0
FAIR,18,concurrent,Q1,989,1735,4221,1788180301152,1788180301218,66,54.85,0,0,2919240,0
