scheduler_mode,repetition,run_type,query,job_id,stage_id,submission_time,completion_time,duration_ms,num_tasks,max_concurrency,overlap_duration_ms
FAIR,18,concurrent,Q1,989,1735,1788180301150,1788180301246,96,17,16,0.0
FAIR,18,concurrent,Q3,990,1736,1788180302778,1788180303045,267,7,7,0.0
FAIR,18,concurrent,Q3,991,1738,1788180303053,1788180303056,3,1,1,0.0
FAIR,18,concurrent,Q6,992,1739,1788180304866,1788180305441,575,1,1,0.0
FAIR,18,concurrent,Q6,993,1740,1788180304870,1788180305275,405,7,7,0.0
FAIR,18,concurrent,Q12,994,1742,1788180305290,1788180305308,18,1,1,0.0
FAIR,18,concurrent,Q12,995,1744,1788180305457,1788180305499,42,14,14,0.0
FAIR,18,concurrent,Q12,996,1747,1788180305513,1788180305518,5,1,1,0.0
FAIR,18,concurrent,Q12,997,1750,1788180305519,1788180305527,8,1,1,0.0
FAIR,18,concurrent,Q12,998,1754,1788180305539,1788180305545,6,1,1,0.0
FAIR,18,concurrent,Q12,999,1755,1788180307022,1788180307086,64,1,1,0.0
FAIR,18,concurrent,Q12,1000,1756,1788180307154,1788180307450,296,7,7,0.0
FAIR,18,concurrent,Q12,1001,1758,1788180307459,1788180307462,3,1,1,0.0
FAIR,18,concurrent,Q14,1002,1759,1788180309358,1788180310573,1215,1,1,0.0
FAIR,18,concurrent,Q14,1003,1760,1788180309369,1788180309494,125,1,1,0.0
FAIR,18,concurrent,Q14,1004,1761,1788180309370,1788180311052,1682,7,7,0.0
FAIR,18,concurrent,Q14,1005,1762,1788180309374,1788180310338,964,7,7,0.0
FAIR,18,concurrent,Q18,1006,1766,1788180311095,1788180312410,1315,17,16,0.0
FAIR,19,concurrent,compaction,1007,1767,1788180340642,1788180358775,18133,1,1,0.0
FAIR,19,concurrent,Q1,1008,1768,1788180342314,1788180345122,2808,7,7,0.0
FAIR,19,concurrent,Q1,1009,1770,1788180345149,1788180345155,6,1,1,0.0
FAIR,19,concurrent,Q1,1010,1772,1788180345157,1788180345164,7,1,1,0.0
FAIR,19,concurrent,Q1,1011,1775,1788180345173,1788180345179,6,1,1,0.0
FAIR,19,concurrent,Q1,1012,1776,1788180346685,1788180347251,566,7,7,0.0
FAIR,19,concurrent,Q1,1013,1777,1788180346689,1788180346738,49,1,1,0.0
FAIR,19,concurrent,Q1,1014,1778,1788180346761,1788180347124,363,1,1,0.0
FAIR,19,concurrent,Q1,1015,1780,1788180347139,1788180347180,41,1,1,0.0
FAIR,19,concurrent,Q3,1016,1782,1788180347286,1788180347373,87,17,16,0.0
FAIR,19,concurrent,Q3,1017,1783,1788180348817,1788180349122,305,7,7,0.0
FAIR,19,concurrent,Q3,1018,1785,1788180349132,1788180349136,4,1,1,0.0
FAIR,19,concurrent,Q6,1019,1786,1788180350887,1788180351499,612,1,1,0.0
FAIR,19,concurrent,Q6,1020,1787,1788180350891,1788180351272,381,7,7,0.0
FAIR,19,concurrent,Q12,1021,1789,1788180351291,1788180351311,20,1,1,0.0
FAIR,19,concurrent,Q12,1022,1791,1788180351516,1788180351563,47,14,14,0.0
FAIR,19,concurrent,Q12,1023,1794,1788180351577,1788180351583,6,1,1,0.0
FAIR,19,concurrent,Q12,1024,1797,1788180351584,1788180351591,7,1,1,0.0
FAIR,19,concurrent,Q12,1025,1801,1788180351600,1788180351605,5,1,1,0.0
FAIR,19,concurrent,Q12,1026,1802,1788180353108,1788180353171,63,1,1,0.0
FAIR,19,concurrent,Q12,1027,1803,1788180353231,1788180353508,277,7,7,0.0
FAIR,19,concurrent,Q12,1028,1805,1788180353516,1788180353527,11,1,1,0.0
FAIR,19,concurrent,Q14,1029,1806,1788180355377,1788180356648,1271,1,1,0.0
FAIR,19,concurrent,Q14,1030,1807,1788180355381,1788180355536,155,1,1,0.0
FAIR,19,concurrent,Q14,1031,1808,1788180355388,1788180357081,1693,7,7,0.0
FAIR,19,concurrent,Q14,1032,1809,1788180355392,1788180356439,1047,7,7,0.0
FAIR,19,concurrent,Q18,1033,1813,1788180357146,1788180358478,1332,17,16,0.0
FAIR,19,baseline,Q1,1034,1814,1788180386615,1788180389021,2406,7,7,0.0
FAIR,19,baseline,Q1,1035,1816,1788180389049,1788180389061,12,1,1,0.0
FAIR,19,baseline,Q1,1036,1818,1788180389062,1788180389071,9,1,1,0.0
FAIR,19,baseline,Q1,1037,1821,1788180389083,1788180389089,6,1,1,0.0
FAIR,19,baseline,Q1,1038,1822,1788180390795,1788180391202,407,7,7,0.0
FAIR,19,baseline,Q1,1039,1823,1788180390798,1788180390850,52,1,1,0.0
FAIR,19,baseline,Q1,1040,1824,1788180390875,1788180391130,255,1,1,0.0
FAIR,19,baseline,Q1,1041,1826,1788180391142,1788180391177,35,1,1,0.0
FAIR,19,baseline,Q3,1042,1828,1788180391243,1788180391333,90,17,17,0.0
FAIR,19,baseline,Q3,1043,1829,1788180392709,1788180392958,249,7,7,0.0
FAIR,19,baseline,Q3,1044,1831,1788180392965,1788180392968,3,1,1,0.0
FAIR,19,baseline,Q6,1045,1832,1788180394361,1788180394820,459,1,1,0.0
FAIR,19,baseline,Q6,1046,1833,1788180394367,1788180394656,289,7,7,0.0
FAIR,19,baseline,Q6,1047,1835,1788180394665,1788180394677,12,1,1,0.0
FAIR,19,baseline,Q6,1048,1837,1788180394837,1788180394883,46,14,14,0.0
FAIR,19,baseline,Q6,1049,1840,1788180394899,1788180394905,6,1,1,0.0
FAIR,19,baseline,Q6,1050,1843,1788180394906,1788180394913,7,1,1,0.0
FAIR,19,baseline,Q6,1051,1847,1788180394931,1788180394937,6,1,1,0.0
FAIR,19,baseline,Q12,1052,1848,1788180396574,1788180396630,56,1,1,0.0
FAIR,19,baseline,Q12,1053,1849,1788180396689,1788180396908,219,7,7,0.0
FAIR,19,baseline,Q12,1054,1851,1788180396916,1788180396929,13,1,1,0.0
FAIR,19,baseline,Q14,1055,1852,1788180398366,1788180399473,1107,1,1,0.0
FAIR,19,baseline,Q14,1056,1853,1788180398371,1788180398483,112,1,1,0.0
FAIR,19,baseline,Q14,1057,1854,1788180398377,1788180399846,1469,7,7,0.0
FAIR,19,baseline,Q14,1058,1855,1788180398380,1788180399215,835,7,7,0.0
FAIR,19,baseline,Q18,1059,1859,1788180399913,1788180401127,1214,17,17,0.0
FAIR,20,baseline,Q1,1060,1860,1788180428766,1788180431167,2401,7,7,0.0
FAIR,20,baseline,Q1,1061,1862,1788180431190,1788180431203,13,1,1,0.0
FAIR,20,baseline,Q1,1062,1864,1788180431204,1788180431212,8,1,1,0.0
FAIR,20,baseline,Q1,1063,1867,1788180431223,1788180431229,6,1,1,0.0
FAIR,20,baseline,Q1,1064,1868,1788180432846,1788180433258,412,7,7,0.0
FAIR,20,baseline,Q1,1065,1869,1788180432849,1788180432891,42,1,1,0.0
FAIR,20,baseline,Q1,1066,1870,1788180432915,1788180433159,244,1,1,0.0
FAIR,20,baseline,Q1,1067,1872,1788180433170,1788180433212,42,1,1,0.0
FAIR,20,baseline,Q1,1068,1874,1788180433280,1788180433355,75,17,17,0.0
FAIR,20,baseline,Q3,1069,1875,1788180434723,1788180434968,245,7,7,0.0
FAIR,20,baseline,Q3,1070,1877,1788180434974,1788180434977,3,1,1,0.0
FAIR,20,baseline,Q6,1071,1878,1788180436364,1788180436799,435,1,1,0.0
FAIR,20,baseline,Q6,1072,1879,1788180436369,1788180436644,275,7,7,0.0
FAIR,20,baseline,Q6,1073,1881,1788180436652,1788180436664,12,1,1,0.0
FAIR,20,baseline,Q6,1074,1883,1788180436817,1788180436857,40,14,14,0.0
FAIR,20,baseline,Q6,1075,1886,1788180436872,1788180436878,6,1,1,0.0
FAIR,20,baseline,Q6,1076,1889,1788180436879,1788180436885,6,1,1,0.0
FAIR,20,baseline,Q6,1077,1893,1788180436894,1788180436898,4,1,1,0.0
FAIR,20,baseline,Q12,1078,1894,1788180438535,1788180438590,55,1,1,0.0
FAIR,20,baseline,Q12,1079,1895,1788180438648,1788180438881,233,7,7,0.0
FAIR,20,baseline,Q12,1080,1897,1788180438888,1788180438902,14,1,1,0.0
FAIR,20,baseline,Q14,1081,1898,1788180440317,1788180441452,1135,1,1,0.0
FAIR,20,baseline,Q14,1082,1899,1788180440321,1788180440446,125,1,1,0.0
FAIR,20,baseline,Q14,1083,1900,1788180440325,1788180441804,1479,7,7,0.0
FAIR,20,baseline,Q14,1084,1901,1788180440329,1788180441166,837,7,7,0.0
FAIR,20,baseline,Q18,1085,1905,1788180441849,1788180443052,1203,17,17,0.0
FAIR,20,concurrent,compaction,1086,1906,1788180470589,1788180488718,18129,1,1,0.0
FAIR,20,concurrent,Q1,1087,1907,1788180472316,1788180475059,2743,7,7,0.0
FAIR,20,concurrent,Q1,1088,1909,1788180475088,1788180475100,12,1,1,0.0
FAIR,20,concurrent,Q1,1089,1911,1788180475101,1788180475109,8,1,1,0.0
FAIR,20,concurrent,Q1,1090,1914,1788180475120,1788180475126,6,1,1,0.0
FAIR,20,concurrent,Q1,1091,1915,1788180476623,1788180477181,558,7,7,0.0
FAIR,20,concurrent,Q1,1092,1916,1788180476627,1788180476678,51,1,1,0.0
FAIR,20,concurrent,Q1,1093,1917,1788180476703,1788180477076,373,1,1,0.0
FAIR,20,concurrent,Q1,1094,1919,1788180477098,1788180477147,49,1,1,0.0
FAIR,20,concurrent,Q3,1095,1921,1788180477243,1788180477357,114,17,16,0.0
FAIR,20,concurrent,Q3,1096,1922,1788180478822,1788180479465,643,7,7,0.0
FAIR,20,concurrent,Q6,1097,1924,1788180479475,1788180479478,3,1,1,0.0
FAIR,20,concurrent,Q6,1098,1925,1788180480973,1788180481574,601,1,1,0.0
FAIR,20,concurrent,Q6,1099,1926,1788180480977,1788180481334,357,7,7,0.0
FAIR,20,concurrent,Q6,1100,1928,1788180481346,1788180481388,42,1,1,0.0
FAIR,20,concurrent,Q12,1101,1930,1788180481594,1788180481638,44,14,14,0.0
FAIR,20,concurrent,Q12,1102,1933,1788180481651,1788180481657,6,1,1,0.0
FAIR,20,concurrent,Q12,1103,1936,1788180481658,1788180481664,6,1,1,0.0
FAIR,20,concurrent,Q12,1104,1940,1788180481676,1788180481682,6,1,1,0.0
FAIR,20,concurrent,Q12,1105,1941,1788180483192,1788180483264,72,1,1,0.0
FAIR,20,concurrent,Q12,1106,1942,1788180483325,1788180483607,282,7,7,0.0
FAIR,20,concurrent,Q12,1107,1944,1788180483615,1788180483618,3,1,1,0.0
FAIR,20,concurrent,Q14,1108,1945,1788180485429,1788180486740,1311,1,1,0.0
FAIR,20,concurrent,Q14,1109,1946,1788180485439,1788180487192,1753,7,7,0.0
FAIR,20,concurrent,Q14,1110,1947,1788180485442,1788180485594,152,1,1,0.0
FAIR,20,concurrent,Q14,1111,1948,1788180485443,1788180486501,1058,7,7,0.0
FAIR,20,concurrent,Q18,1112,1952,1788180487235,1788180488520,1285,17,16,0.0
FAIR,21,concurrent,compaction,1113,1953,1788180516526,1788180534604,18078,1,1,0.0
FAIR,21,concurrent,Q1,1114,1954,1788180518220,1788180520997,2777,7,7,0.0
FAIR,21,concurrent,Q1,1115,1956,1788180521022,1788180521029,7,1,1,0.0
FAIR,21,concurrent,Q1,1116,1958,1788180521030,1788180521038,8,1,1,0.0
FAIR,21,concurrent,Q1,1117,1961,1788180521047,1788180521052,5,1,1,0.0
FAIR,21,concurrent,Q1,1118,1962,1788180522557,1788180523056,499,7,7,0.0
FAIR,21,concurrent,Q1,1119,1963,1788180522561,1788180522603,42,1,1,0.0
FAIR,21,concurrent,Q1,1120,1964,1788180522627,1788180522884,257,1,1,0.0
FAIR,21,concurrent,Q1,1121,1966,1788180522945,1788180522982,37,1,1,0.0
FAIR,21,concurrent,Q1,1122,1968,1788180523082,1788180523186,104,17,16,0.0
FAIR,21,concurrent,Q3,1123,1969,1788180524648,1788180525305,657,7,7,0.0
FAIR,21,concurrent,Q6,1124,1971,1788180525314,1788180525318,4,1,1,0.0
FAIR,21,concurrent,Q6,1125,1972,1788180526805,1788180527298,493,1,1,0.0
FAIR,21,concurrent,Q6,1126,1973,1788180526808,1788180527128,320,7,7,0.0
FAIR,21,concurrent,Q6,1127,1975,1788180527137,1788180527150,13,1,1,0.0
FAIR,21,concurrent,Q6,1128,1977,1788180527312,1788180527391,79,14,14,0.0
FAIR,21,concurrent,Q12,1129,1980,1788180527408,1788180527415,7,1,1,0.0
FAIR,21,concurrent,Q12,1130,1983,1788180527416,1788180527424,8,1,1,0.0
FAIR,21,concurrent,Q12,1131,1987,1788180527455,1788180527462,7,1,1,0.0
FAIR,21,concurrent,Q12,1132,1988,1788180528956,1788180529023,67,1,1,0.0
FAIR,21,concurrent,Q12,1133,1989,1788180529085,1788180529377,292,7,7,0.0
FAIR,21,concurrent,Q12,1134,1991,1788180529388,1788180529392,4,1,1,0.0
FAIR,21,concurrent,Q14,1135,1992,1788180531142,1788180532436,1294,1,1,0.0
FAIR,21,concurrent,Q14,1136,1993,1788180531148,1788180531314,166,1,1,0.0
FAIR,21,concurrent,Q14,1137,1994,1788180531150,1788180532928,1778,7,7,0.0
FAIR,21,concurrent,Q14,1138,1995,1788180531153,1788180532262,1109,7,7,0.0
FAIR,21,concurrent,Q18,1139,1999,1788180532991,1788180534289,1298,17,16,0.0
FAIR,21,baseline,Q1,1140,2000,1788180562383,1788180564824,2441,7,7,0.0
FAIR,21,baseline,Q1,1141,2002,1788180564855,1788180564870,15,1,1,0.0
FAIR,21,baseline,Q1,1142,2004,1788180564871,1788180564881,10,1,1,0.0
FAIR,21,baseline,Q1,1143,2007,1788180564896,1788180564904,8,1,1,0.0
FAIR,21,baseline,Q1,1144,2008,1788180566372,1788180566769,397,7,7,0.0
FAIR,21,baseline,Q1,1145,2009,1788180566376,1788180566420,44,1,1,0.0
FAIR,21,baseline,Q1,1146,2010,1788180566444,1788180566681,237,1,1,0.0
FAIR,21,baseline,Q1,1147,2012,1788180566693,1788180566730,37,1,1,0.0
FAIR,21,baseline,Q1,1148,2014,1788180566810,1788180566899,89,17,17,0.0
FAIR,21,baseline,Q3,1149,2015,1788180568257,1788180568511,254,7,7,0.0
FAIR,21,baseline,Q3,1150,2017,1788180568518,1788180568521,3,1,1,0.0
FAIR,21,baseline,Q6,1151,2018,1788180569921,1788180570434,513,1,1,0.0
FAIR,21,baseline,Q6,1152,2019,1788180569925,1788180570201,276,7,7,0.0
FAIR,21,baseline,Q6,1153,2021,1788180570209,1788180570221,12,1,1,0.0
FAIR,21,baseline,Q6,1154,2023,1788180570459,1788180570513,54,14,14,0.0
FAIR,21,baseline,Q6,1155,2026,1788180570529,1788180570536,7,1,1,0.0
FAIR,21,baseline,Q6,1156,2029,1788180570537,1788180570545,8,1,1,0.0
FAIR,21,baseline,Q6,1157,2033,1788180570562,1788180570567,5,1,1,0.0
FAIR,21,baseline,Q12,1158,2034,1788180571994,1788180572088,94,1,1,0.0
FAIR,21,baseline,Q12,1159,2035,1788180572154,1788180572370,216,7,7,0.0
FAIR,21,baseline,Q12,1160,2037,1788180572379,1788180572382,3,1,1,0.0
FAIR,21,baseline,Q14,1161,2038,1788180573767,1788180574979,1212,1,1,0.0
FAIR,21,baseline,Q14,1162,2039,1788180573770,1788180573893,123,1,1,0.0
FAIR,21,baseline,Q14,1163,2040,1788180573778,1788180575315,1537,7,7,0.0
FAIR,21,baseline,Q14,1164,2041,1788180573782,1788180574714,932,7,7,0.0
FAIR,21,baseline,Q18,1165,2045,1788180575369,1788180576555,1186,17,17,0.0
